date,symbol,strategy,close,rsi,adx,vol_ratio,roc10,is_new
2026-07-16,2315,trending,54.85,61.8,27.5,2.47,17.7,True
2026-07-16,2057,trending,193.4,72.8,25.8,1.69,7.38,True
2026-07-16,1801,trending,94.2,65.7,26.1,1.19,10.37,True
2026-07-16,2715,trending,22.7,58.1,27.4,1.16,18.48,True
2026-07-16,6821,trending,128.7,64.5,35.9,1.02,20.85,True
2026-07-16,2359,trending,162.0,66.6,32.8,0.95,6.02,True
2026-07-16,6990,trending,522.5,61.8,31.6,0.94,11.74,True
2026-07-16,2269,trending,39.32,67.4,32.0,0.88,9.65,True
2026-07-16,2689,trending,7.47,57.9,26.2,0.87,6.11,True
2026-07-16,2442,trending,72.2,57.0,37.0,0.81,-6.84,True
2026-07-16,2162,trending,85.95,69.7,37.8,0.78,14.68,True
2026-07-16,6127,early_uptrend,25.82,71.2,30.2,5.7,35.89,True
2026-07-16,2315,early_uptrend,54.85,61.8,27.5,2.47,17.7,True
2026-07-16,2057,early_uptrend,193.4,72.8,25.8,1.69,7.38,True
2026-07-16,9973,reversal,26.54,53.7,22.7,3.93,6.67,True
2026-07-16,81810,reversal,23.72,63.2,32.1,2.7,21.64,True
2026-07-16,83690,reversal,75.55,67.7,20.3,2.67,26.76,True
2026-07-16,3606,reversal,54.4,56.2,25.9,2.46,8.47,True
2026-07-16,1209,reversal,39.98,53.7,16.7,2.24,5.21,True
2026-07-16,1698,reversal,36.2,58.2,11.9,1.86,6.66,True
2026-07-16,9896,reversal,25.32,58.6,24.4,1.74,8.3,True
2026-07-16,6862,reversal,11.87,54.3,35.6,1.71,7.13,True
2026-07-16,2313,reversal,45.0,61.7,15.7,1.66,10.19,True
2026-07-16,1972,reversal,22.16,59.7,27.7,1.63,8.63,True
2026-07-16,3690,reversal,87.2,68.4,21.4,1.62,23.08,True
2026-07-16,27,reversal,32.46,61.4,25.7,1.61,10.03,True
2026-07-16,6055,reversal,21.54,53.5,34.6,1.61,7.49,True
2026-07-16,2202,reversal,2.51,55.6,19.8,1.59,12.56,True
2026-07-16,1196,reversal,10.99,56.8,19.2,1.58,6.39,True
2026-07-16,6049,reversal,28.32,55.7,21.5,1.54,7.19,True
2026-07-16,1908,reversal,14.43,52.8,19.5,1.51,0.14,True
2026-07-16,80388,reversal,341.6,60.8,24.1,1.49,7.76,True
2026-07-16,3320,reversal,4.79,59.0,27.5,1.49,9.61,True
2026-07-16,6969,reversal,8.15,53.3,22.4,1.48,9.1,True
2026-07-16,9868,reversal,56.55,57.0,21.6,1.46,9.17,True
2026-07-16,1810,reversal,27.5,63.3,31.4,1.4,21.68,True
2026-07-16,3896,reversal,5.5,50.3,23.5,1.4,15.3,True
2026-07-16,386,reversal,4.24,55.5,20.6,1.39,5.47,True
2026-07-16,89988,reversal,101.0,63.3,29.8,1.36,23.7,True
2026-07-16,1768,reversal,385.0,54.6,25.7,1.36,14.86,True
2026-07-16,144,reversal,13.77,54.2,35.8,1.36,9.2,True
2026-07-16,6993,reversal,3.1,60.2,30.4,1.35,4.38,True
2026-07-16,12,reversal,27.34,56.9,35.7,1.34,9.62,True
2026-07-16,2714,reversal,34.1,58.6,20.8,1.31,6.76,True
2026-07-16,1880,reversal,50.7,50.1,31.7,1.31,5.58,True
2026-07-16,101,reversal,7.58,56.5,38.3,1.3,9.06,True
2026-07-16,1882,reversal,19.75,51.8,14.3,1.29,5.56,True
2026-07-16,1357,reversal,4.36,53.7,12.0,1.26,10.94,True
2026-07-16,6098,reversal,5.72,63.5,31.9,1.26,14.4,True
2026-07-16,1060,reversal,0.52,52.5,26.1,1.26,10.64,True
2026-07-16,9988,reversal,116.9,63.5,28.1,1.25,23.7,True
2026-07-16,175,reversal,19.39,56.9,16.5,1.23,11.95,True
2026-07-16,9626,reversal,147.9,58.5,18.2,1.2,9.96,True
2026-07-16,10,reversal,13.49,51.9,39.9,1.2,5.47,True
2026-07-16,13,reversal,18.55,59.7,30.4,1.19,5.4,True
2026-07-16,2020,reversal,73.8,52.8,15.9,1.17,1.17,True
2026-07-16,268,reversal,7.03,53.0,17.3,1.15,13.75,True
2026-07-16,2423,reversal,45.6,67.0,16.0,1.12,17.22,True
2026-07-16,1919,reversal,14.82,64.1,14.3,1.11,13.39,True
2026-07-16,1093,reversal,8.6,69.0,31.6,1.11,13.91,True
2026-07-16,1128,reversal,5.42,58.6,30.5,1.11,8.18,True
2026-07-16,1211,reversal,90.95,61.8,20.5,1.1,16.16,True
2026-07-16,316,reversal,140.9,66.2,17.7,1.1,14.65,True
2026-07-16,6618,reversal,39.2,58.6,22.6,1.09,14.75,True
2026-07-16,9987,reversal,347.0,56.2,23.5,1.07,6.51,True
2026-07-16,1618,reversal,1.52,63.7,23.9,1.06,10.14,True
2026-07-16,241,reversal,3.47,51.7,25.1,1.04,10.16,True
2026-07-16,548,reversal,6.62,52.5,15.0,1.04,2.48,True
2026-07-16,1997,reversal,24.7,69.9,20.5,1.03,15.1,True
2026-07-16,14,reversal,17.84,58.2,30.3,1.02,6.76,True
2026-07-16,1299,reversal,76.1,54.4,27.5,1.0,4.53,True
2026-07-16,6682,reversal,29.24,53.2,20.1,0.99,21.83,True
2026-07-16,82388,reversal,40.2,55.1,19.2,0.98,9.84,True
2026-07-16,322,reversal,11.44,58.2,25.7,0.98,12.6,True
2026-07-16,1828,reversal,29.74,55.5,19.7,0.96,5.31,True
2026-07-16,3866,reversal,4.61,58.0,16.6,0.96,7.21,True
2026-07-16,285,reversal,23.46,51.4,26.8,0.95,10.24,True
2026-07-16,1066,reversal,3.53,63.2,23.2,0.95,10.31,True
2026-07-16,1186,reversal,4.97,60.9,26.6,0.93,8.04,True
2026-07-16,1044,reversal,24.02,58.3,23.4,0.93,8.59,True
2026-07-16,9898,reversal,61.6,60.3,25.0,0.93,7.13,True
2026-07-16,291,reversal,23.74,59.4,24.9,0.92,10.01,True
2026-07-16,688,reversal,13.56,52.0,28.2,0.91,9.44,True
2026-07-16,2698,reversal,27.78,56.9,8.5,0.91,9.63,True
2026-07-16,123,reversal,3.76,51.4,27.4,0.9,8.36,True
2026-07-16,16,reversal,123.3,59.8,22.3,0.89,8.92,True
2026-07-16,811,reversal,9.15,51.7,24.4,0.89,5.9,True
2026-07-16,388,reversal,396.2,62.6,25.3,0.88,7.78,True
2026-07-16,300,reversal,91.75,63.3,18.8,0.87,6.69,True
2026-07-16,6936,reversal,32.48,61.2,24.4,0.87,6.21,True
2026-07-16,9618,reversal,116.8,63.9,23.9,0.86,13.62,True
2026-07-16,135,reversal,6.77,51.2,30.0,0.86,4.64,True
2026-07-16,868,reversal,8.95,50.4,21.6,0.86,4.56,True
2026-07-16,696,reversal,8.54,50.6,29.0,0.86,4.15,True
2026-07-16,9633,reversal,42.02,50.8,20.4,0.85,3.91,True
2026-07-16,3998,reversal,4.83,69.4,26.1,0.84,8.78,True
2026-07-16,9660,reversal,4.61,50.1,25.4,0.83,7.46,True
2026-07-16,2899,reversal,30.86,50.9,14.1,0.82,9.51,True
2026-07-16,1113,reversal,47.34,63.1,17.4,0.82,6.86,True
2026-07-16,6186,reversal,3.15,58.8,24.4,0.82,9.38,True
2026-07-16,6060,reversal,10.55,57.3,24.4,0.82,13.08,True
2026-07-16,81211,reversal,78.4,60.4,29.2,0.81,15.46,True
2026-07-16,89618,reversal,101.5,62.1,19.6,0.81,16.87,True
2026-07-16,2618,reversal,13.65,66.7,24.0,0.81,14.23,True
2026-07-16,788,reversal,9.39,50.7,41.9,0.8,5.27,True
2026-07-16,1109,reversal,34.62,60.4,20.4,0.79,11.46,True
2026-07-16,1177,reversal,5.26,63.2,31.7,0.79,13.85,True
2026-07-16,2889,reversal,148.6,51.7,27.8,0.79,29.22,True
2026-07-16,142,reversal,5.25,60.8,21.2,0.79,7.36,True
2026-07-16,2356,reversal,12.48,52.8,19.0,0.78,6.03,True
2026-07-16,9698,reversal,33.1,54.8,20.0,0.77,11.52,True
2026-07-16,9985,reversal,7.64,51.7,25.5,0.77,6.7,True
2026-07-16,823,reversal,38.78,61.9,27.3,0.76,5.21,True
2026-07-16,23,reversal,13.5,59.5,23.7,0.76,8.0,True
2026-07-16,1585,reversal,10.16,52.3,22.3,0.75,11.77,True
2026-07-16,9866,reversal,40.44,50.7,15.7,0.74,7.67,True
2026-07-16,1099,reversal,17.81,62.6,28.6,0.74,8.4,True
2026-07-16,551,reversal,13.3,50.5,35.3,0.73,4.56,True
2026-07-16,1988,reversal,3.47,58.1,25.9,0.7,8.44,True
2026-07-16,1288,reversal,5.61,51.2,23.6,0.69,5.65,True
2026-07-16,874,reversal,15.9,63.6,20.6,0.69,8.53,True
2026-07-16,883,reversal,22.88,50.3,28.7,0.65,12.16,True
2026-07-16,2595,reversal,39.04,62.9,37.1,0.65,29.79,True
2026-07-16,1398,reversal,6.88,55.8,20.5,0.64,7.17,True
2026-07-16,8,reversal,5.76,59.5,26.2,0.64,7.46,True
2026-07-16,960,reversal,6.79,50.2,25.1,0.63,12.98,True
2026-07-16,3618,reversal,6.37,54.7,20.3,0.62,7.97,True
2026-07-16,2638,reversal,6.33,53.1,18.0,0.62,2.1,True
2026-07-16,392,reversal,30.48,63.4,28.8,0.62,10.6,True
2026-07-16,1513,reversal,26.96,59.8,19.0,0.62,10.76,True
2026-07-16,2099,reversal,144.2,51.5,14.0,0.61,5.64,True
2026-07-16,6655,reversal,13.9,57.1,25.7,0.61,14.59,True
2026-07-16,800,reversal,16.41,54.9,16.1,0.61,12.71,True
2026-07-16,941,reversal,79.6,50.6,34.2,0.6,4.05,True
2026-07-16,390,reversal,3.46,51.1,24.8,0.6,5.49,True
2026-07-16,3360,reversal,6.46,57.0,27.3,0.6,14.95,True
2026-07-16,2343,reversal,3.13,57.0,15.6,0.59,14.23,True
2026-07-16,2648,reversal,72.55,54.1,20.8,0.58,10.09,True
2026-07-16,80941,reversal,68.85,50.2,36.7,0.54,4.0,True
2026-07-16,2388,reversal,46.68,56.1,19.8,0.54,10.35,True
2026-07-16,80016,reversal,106.6,58.8,22.6,0.54,9.78,True
2026-07-16,598,reversal,4.27,53.7,33.7,0.54,8.65,True
2026-07-16,82318,reversal,47.24,50.1,32.1,0.53,4.24,True
2026-07-16,3698,reversal,4.73,52.0,26.0,0.53,8.49,True
2026-07-16,220,reversal,7.51,53.9,17.6,0.53,7.13,True
2026-07-16,9899,reversal,119.5,56.0,14.8,0.52,10.24,True
2026-07-16,2318,reversal,54.8,51.2,36.4,0.51,4.78,True
2026-07-16,1199,reversal,4.95,57.2,24.8,0.51,7.61,True
2026-07-16,363,reversal,13.19,51.5,32.3,0.51,6.97,True
2026-07-16,857,reversal,9.47,50.6,31.2,0.5,8.23,True
2026-07-16,3939,reversal,9.99,55.4,14.6,0.5,20.65,True
2026-07-16,728,reversal,4.64,50.7,19.4,0.47,6.67,True
2026-07-16,3968,reversal,46.3,51.0,20.6,0.45,5.56,True
2026-07-16,53,reversal,69.9,58.5,17.6,0.45,5.11,True
2026-07-16,525,reversal,2.19,51.4,18.5,0.44,5.8,True
2026-07-16,7618,reversal,13.72,60.2,18.1,0.43,19.3,True
2026-07-16,2602,reversal,18.0,53.9,17.3,0.43,8.43,True
2026-07-16,3288,reversal,31.9,57.7,14.4,0.39,5.42,True
2026-07-16,1508,reversal,1.18,51.6,33.5,0.38,8.26,True
2026-07-16,1339,reversal,5.13,52.3,18.8,0.33,7.77,True
2026-07-16,2675,reversal,41.74,51.1,15.8,0.32,14.23,True
2026-07-16,638,gaining_momentum,7.95,46.2,21.3,6.69,8.9,True
2026-07-16,6127,gaining_momentum,25.82,71.2,30.2,5.7,35.89,True
2026-07-16,1209,gaining_momentum,39.98,53.7,16.7,2.24,5.21,True
2026-07-16,2225,gaining_momentum,3.48,51.8,14.9,1.87,25.18,True
2026-07-16,9992,gaining_momentum,168.1,60.6,15.5,1.83,9.58,True
2026-07-17,2315,trending,50.45,53.5,26.9,1.88,12.56,True
2026-07-17,2359,trending,153.0,56.3,32.1,1.58,-1.99,True
2026-07-17,6127,trending,23.76,62.1,31.2,1.56,21.91,True
2026-07-17,2269,trending,36.98,55.8,31.2,1.38,-1.54,True
2026-07-17,6990,trending,486.4,53.4,31.8,1.2,-2.53,True
2026-07-17,1801,trending,88.95,55.9,26.0,1.16,1.31,True
2026-07-17,6821,trending,117.2,54.2,34.8,0.99,-1.26,True
2026-07-17,2162,trending,81.65,61.0,37.4,0.96,0.37,True
2026-07-17,2057,trending,189.2,62.5,25.3,0.86,4.3,True
2026-07-17,2689,trending,7.21,52.8,25.5,0.86,-0.55,True
2026-07-17,2442,trending,68.25,53.2,35.6,0.85,-10.9,True
2026-07-17,2225,early_uptrend,3.56,53.4,14.2,4.03,10.56,True
2026-07-17,2315,early_uptrend,50.45,53.5,26.9,1.88,12.56,True
2026-07-17,6127,early_uptrend,23.76,62.1,31.2,1.56,21.91,True
2026-07-17,2096,early_uptrend,12.61,67.4,46.6,1.27,9.94,True
2026-07-17,1698,reversal,36.58,59.9,12.5,2.63,5.3,True
2026-07-17,81810,reversal,23.28,59.3,32.2,2.62,17.22,True
2026-07-17,285,reversal,23.98,54.5,26.4,2.51,7.73,True
2026-07-17,291,reversal,23.7,58.9,25.7,2.28,7.14,True
2026-07-17,1109,reversal,33.72,54.5,19.5,2.18,8.35,True
2026-07-17,371,reversal,2.39,50.6,45.2,2.15,4.37,True
2026-07-17,6098,reversal,5.66,60.6,31.7,1.92,8.43,True
2026-07-17,1186,reversal,4.96,59.9,26.8,1.82,5.76,True
2026-07-17,1882,reversal,20.08,55.0,14.6,1.8,3.51,True
2026-07-17,1066,reversal,3.48,59.6,21.7,1.8,6.75,True
2026-07-17,1070,reversal,14.25,50.9,21.0,1.78,6.34,True
2026-07-17,6969,reversal,8.26,55.1,22.2,1.71,4.96,True
2026-07-17,3998,reversal,4.77,65.5,26.0,1.66,6.24,True
2026-07-17,2356,reversal,12.48,52.8,18.8,1.65,3.91,True
2026-07-17,316,reversal,145.0,70.2,19.4,1.62,14.72,True
2026-07-17,1919,reversal,14.99,66.2,15.6,1.57,10.71,True
2026-07-17,2202,reversal,2.48,53.6,19.3,1.53,5.98,True
2026-07-17,1585,reversal,10.3,54.9,21.9,1.47,12.69,True
2026-07-17,1910,reversal,13.92,51.8,17.9,1.47,0.22,True
2026-07-17,27,reversal,31.72,55.1,26.8,1.43,5.1,True
2026-07-17,6655,reversal,14.09,59.0,25.2,1.36,8.3,True
2026-07-17,3,reversal,6.8,56.4,29.2,1.28,4.29,True
2026-07-17,857,reversal,9.59,53.7,29.6,1.26,8.73,True
2026-07-17,270,reversal,7.9,54.2,18.0,1.25,4.22,True
2026-07-17,3690,reversal,83.65,60.6,22.1,1.22,16.83,True
2026-07-17,388,reversal,391.0,56.4,24.2,1.21,4.27,True
2026-07-17,53,reversal,70.05,59.4,18.1,1.21,4.79,True
2026-07-17,1093,reversal,8.1,56.8,31.3,1.2,1.25,True
2026-07-17,9896,reversal,25.0,56.2,24.2,1.2,6.93,True
2026-07-17,1810,reversal,26.88,58.7,31.5,1.19,17.07,True
2026-07-17,3288,reversal,31.44,54.2,15.5,1.19,1.81,True
2026-07-17,2618,reversal,13.39,61.0,25.4,1.18,9.84,True
2026-07-17,1177,reversal,4.98,52.7,30.7,1.16,5.06,True
2026-07-17,9633,reversal,42.22,51.9,19.2,1.13,1.34,True
2026-07-17,144,reversal,14.01,58.6,33.4,1.1,7.77,True
2026-07-17,3311,reversal,7.82,53.2,32.0,1.09,8.31,True
2026-07-17,89618,reversal,100.4,59.4,20.1,1.07,13.19,True
2026-07-17,1288,reversal,5.68,54.8,22.9,1.06,7.17,True
2026-07-17,392,reversal,31.26,68.7,29.7,1.03,10.54,True
2026-07-17,1128,reversal,5.4,57.4,29.6,1.03,5.26,True
2026-07-17,386,reversal,4.26,56.9,20.8,1.02,4.67,True
2026-07-17,2595,reversal,35.7,54.2,36.9,1.02,17.2,True
2026-07-17,1658,reversal,4.85,52.1,27.2,1.01,6.83,True
2026-07-17,1199,reversal,5.03,61.5,23.7,1.01,6.57,True
2026-07-17,9988,reversal,112.6,56.0,26.9,1.0,19.66,True
2026-07-17,10,reversal,13.53,52.8,37.9,1.0,3.92,True
2026-07-17,6049,reversal,28.26,55.1,21.9,1.0,6.16,True
2026-07-17,823,reversal,39.22,65.1,29.2,0.99,3.43,True
2026-07-17,3866,reversal,4.63,59.1,16.7,0.99,6.19,True
2026-07-17,101,reversal,7.57,56.1,37.1,0.98,5.29,True
2026-07-17,9987,reversal,347.8,56.7,23.5,0.97,3.08,True
2026-07-17,6862,reversal,11.66,50.7,33.7,0.94,4.29,True
2026-07-17,6186,reversal,3.17,60.0,24.2,0.94,7.82,True
2026-07-17,2020,reversal,74.15,54.3,15.9,0.91,1.92,True
2026-07-17,3320,reversal,4.71,54.7,26.5,0.91,4.67,True
2026-07-17,1088,reversal,42.4,50.7,26.8,0.9,6.0,True
2026-07-17,1618,reversal,1.5,59.4,24.0,0.89,7.14,True
2026-07-17,135,reversal,6.81,53.5,28.8,0.89,4.61,True
2026-07-17,6936,reversal,32.2,58.4,25.2,0.88,3.54,True
2026-07-17,300,reversal,92.25,64.5,19.9,0.87,5.91,True
2026-07-17,1113,reversal,47.28,62.5,18.0,0.87,6.78,True
2026-07-17,12,reversal,27.26,56.1,34.3,0.87,6.65,True
2026-07-17,576,reversal,6.47,53.7,23.0,0.86,5.03,True
2026-07-17,1513,reversal,26.22,53.4,18.8,0.86,2.26,True
2026-07-17,2714,reversal,33.66,56.3,20.8,0.85,6.45,True
2026-07-17,1876,reversal,6.54,51.5,32.0,0.85,7.21,True
2026-07-17,1211,reversal,88.7,57.0,20.1,0.84,5.47,True
2026-07-17,9618,reversal,116.3,62.6,24.6,0.84,11.61,True
2026-07-17,1972,reversal,22.28,61.0,27.1,0.84,5.69,True
2026-07-17,548,reversal,6.59,51.0,14.8,0.84,3.29,True
2026-07-17,1209,reversal,39.42,50.3,16.5,0.81,2.18,True
2026-07-17,1768,reversal,377.8,52.8,24.9,0.81,4.36,True
2026-07-17,23,reversal,13.63,62.3,22.7,0.81,6.82,True
2026-07-17,1044,reversal,24.08,59.0,23.6,0.81,6.08,True
2026-07-17,2318,reversal,54.6,50.1,35.2,0.78,4.9,True
2026-07-17,2313,reversal,44.4,57.7,16.7,0.78,6.22,True
2026-07-17,142,reversal,5.23,59.3,21.3,0.78,4.18,True
2026-07-17,1988,reversal,3.47,58.1,25.0,0.77,8.1,True
2026-07-17,3360,reversal,6.44,56.4,26.3,0.77,10.65,True
2026-07-17,3606,reversal,54.4,56.2,25.5,0.76,5.12,True
2026-07-17,598,reversal,4.31,56.0,32.7,0.76,7.48,True
2026-07-17,874,reversal,15.83,61.7,20.8,0.76,6.1,True
2026-07-17,1398,reversal,6.91,56.9,20.0,0.75,7.47,True
2026-07-17,7618,reversal,13.04,52.3,17.2,0.75,6.8,True
2026-07-17,83690,reversal,71.9,59.2,20.9,0.74,17.39,True
2026-07-17,551,reversal,13.66,56.6,33.3,0.74,7.56,True
2026-07-17,3968,reversal,47.08,56.4,19.6,0.73,6.52,True
2026-07-17,1299,reversal,75.55,52.3,26.1,0.72,3.14,True
2026-07-17,6060,reversal,10.14,50.4,23.4,0.71,5.85,True
2026-07-17,9898,reversal,60.6,54.1,23.6,0.7,4.03,True
2026-07-17,363,reversal,13.3,54.1,30.8,0.69,4.4,True
2026-07-17,2423,reversal,45.04,64.2,17.9,0.68,14.03,True
2026-07-17,390,reversal,3.47,52.0,23.1,0.68,4.83,True
2026-07-17,525,reversal,2.23,56.8,18.7,0.68,4.21,True
2026-07-17,6993,reversal,3.08,58.0,29.6,0.67,3.36,True
2026-07-17,220,reversal,7.61,56.5,17.7,0.66,3.26,True
2026-07-17,89988,reversal,97.0,55.3,28.9,0.65,19.53,True
2026-07-17,811,reversal,9.3,57.1,24.4,0.65,5.68,True
2026-07-17,941,reversal,79.95,53.6,32.0,0.64,4.24,True
2026-07-17,1099,reversal,17.57,58.5,28.0,0.64,4.96,True
2026-07-17,81211,reversal,76.5,56.0,29.4,0.63,4.94,True
2026-07-17,3618,reversal,6.37,54.7,20.5,0.63,7.42,True
2026-07-17,2016,reversal,2.27,50.1,29.1,0.63,5.09,True
2026-07-17,322,reversal,11.59,60.4,26.4,0.63,6.14,True
2026-07-17,80388,reversal,336.4,54.0,22.7,0.61,3.83,True
2026-07-17,2602,reversal,17.79,52.1,16.7,0.59,8.01,True
2026-07-17,6618,reversal,37.22,50.7,22.0,0.58,3.1,True
2026-07-17,9899,reversal,115.9,51.1,13.7,0.54,3.67,True
2026-07-17,8,reversal,5.71,56.0,26.1,0.53,4.39,True
2026-07-17,696,reversal,8.59,52.2,27.4,0.52,5.53,True
2026-07-17,80016,reversal,105.1,54.9,22.2,0.5,7.46,True
2026-07-17,2343,reversal,3.1,55.1,15.2,0.5,6.9,True
2026-07-17,2698,reversal,27.58,55.3,8.3,0.48,5.59,True
2026-07-17,2388,reversal,46.5,54.8,19.2,0.44,7.59,True
2026-07-17,2638,reversal,6.38,58.1,18.1,0.43,1.75,True
2026-07-17,1908,reversal,14.28,51.1,18.2,0.34,1.2,True
2026-07-17,1828,reversal,29.32,51.0,18.8,0.33,4.42,True
2026-07-17,80941,reversal,69.0,51.6,34.3,0.19,3.99,True
2026-07-17,82388,reversal,40.02,53.5,19.0,0.09,8.1,True
2026-07-17,2225,gaining_momentum,3.56,53.4,14.2,4.03,10.56,True
2026-07-17,285,gaining_momentum,23.98,54.5,26.4,2.51,7.73,True
2026-07-17,291,gaining_momentum,23.7,58.9,25.7,2.28,7.14,True
2026-07-17,631,gaining_momentum,7.5,52.4,29.8,2.22,3.73,True
2026-07-17,371,gaining_momentum,2.39,50.6,45.2,2.15,4.37,True
2026-07-17,945,gaining_momentum,338.0,73.7,12.1,1.92,4.97,True
2026-07-17,6098,gaining_momentum,5.66,60.6,31.7,1.92,8.43,True
2026-07-17,1186,gaining_momentum,4.96,59.9,26.8,1.82,5.76,True
2026-07-17,1882,gaining_momentum,20.08,55.0,14.6,1.8,3.51,True
2026-07-17,1066,gaining_momentum,3.48,59.6,21.7,1.8,6.75,True
2026-07-19,2315,trending,50.45,53.5,26.9,1.88,12.56,True
2026-07-19,2359,trending,153.0,56.3,32.1,1.58,-1.99,True
2026-07-19,6127,trending,23.76,62.1,31.2,1.56,21.91,True
2026-07-19,2269,trending,36.98,55.8,31.2,1.38,-1.54,True
2026-07-19,6990,trending,486.4,53.4,31.8,1.2,-2.53,True
2026-07-19,1801,trending,88.95,55.9,26.0,1.16,1.31,True
2026-07-19,6821,trending,117.2,54.2,34.8,0.99,-1.26,True
2026-07-19,2162,trending,81.65,61.0,37.4,0.96,0.37,True
2026-07-19,2057,trending,189.2,62.5,25.3,0.86,4.3,True
2026-07-19,2689,trending,7.21,52.8,25.5,0.86,-0.55,True
2026-07-19,2442,trending,68.25,53.2,35.6,0.85,-10.9,True
2026-07-19,2225,early_uptrend,3.56,53.4,14.2,4.03,10.56,True
2026-07-19,2315,early_uptrend,50.45,53.5,26.9,1.88,12.56,True
2026-07-19,6127,early_uptrend,23.76,62.1,31.2,1.56,21.91,True
2026-07-19,2096,early_uptrend,12.61,67.4,46.6,1.27,9.94,True
2026-07-19,1698,reversal,36.58,59.9,12.5,2.63,5.3,True
2026-07-19,81810,reversal,23.28,59.3,32.2,2.62,17.22,True
2026-07-19,285,reversal,23.98,54.5,26.4,2.51,7.73,True
2026-07-19,291,reversal,23.7,58.9,25.7,2.28,7.14,True
2026-07-19,1109,reversal,33.72,54.5,19.5,2.18,8.35,True
2026-07-19,371,reversal,2.39,50.6,45.2,2.15,4.37,True
2026-07-19,6098,reversal,5.66,60.6,31.7,1.92,8.43,True
2026-07-19,1186,reversal,4.96,59.9,26.8,1.82,5.76,True
2026-07-19,1882,reversal,20.08,55.0,14.6,1.8,3.51,True
2026-07-19,1066,reversal,3.48,59.6,21.7,1.8,6.75,True
2026-07-19,1070,reversal,14.25,50.9,21.0,1.78,6.34,True
2026-07-19,6969,reversal,8.26,55.1,22.2,1.71,4.96,True
2026-07-19,3998,reversal,4.77,65.5,26.0,1.66,6.24,True
2026-07-19,2356,reversal,12.48,52.8,18.8,1.65,3.91,True
2026-07-19,316,reversal,145.0,70.2,19.4,1.62,14.72,True
2026-07-19,1919,reversal,14.99,66.2,15.6,1.57,10.71,True
2026-07-19,2202,reversal,2.48,53.6,19.3,1.53,5.98,True
2026-07-19,1585,reversal,10.3,54.9,21.9,1.47,12.69,True
2026-07-19,1910,reversal,13.92,51.8,17.9,1.47,0.22,True
2026-07-19,27,reversal,31.72,55.1,26.8,1.43,5.1,True
2026-07-19,6655,reversal,14.09,59.0,25.2,1.36,8.3,True
2026-07-19,3,reversal,6.8,56.4,29.2,1.28,4.29,True
2026-07-19,857,reversal,9.59,53.7,29.6,1.26,8.73,True
2026-07-19,270,reversal,7.9,54.2,18.0,1.25,4.22,True
2026-07-19,3690,reversal,83.65,60.6,22.1,1.22,16.83,True
2026-07-19,388,reversal,391.0,56.4,24.2,1.21,4.27,True
2026-07-19,53,reversal,70.05,59.4,18.1,1.21,4.79,True
2026-07-19,1093,reversal,8.1,56.8,31.3,1.2,1.25,True
2026-07-19,9896,reversal,25.0,56.2,24.2,1.2,6.93,True
2026-07-19,1810,reversal,26.88,58.7,31.5,1.19,17.07,True
2026-07-19,3288,reversal,31.44,54.2,15.5,1.19,1.81,True
2026-07-19,2618,reversal,13.39,61.0,25.4,1.18,9.84,True
2026-07-19,1177,reversal,4.98,52.7,30.7,1.16,5.06,True
2026-07-19,9633,reversal,42.22,51.9,19.2,1.13,1.34,True
2026-07-19,144,reversal,14.01,58.6,33.4,1.1,7.77,True
2026-07-19,3311,reversal,7.82,53.2,32.0,1.09,8.31,True
2026-07-19,89618,reversal,100.4,59.4,20.1,1.07,13.19,True
2026-07-19,1288,reversal,5.68,54.8,22.9,1.06,7.17,True
2026-07-19,392,reversal,31.26,68.7,29.7,1.03,10.54,True
2026-07-19,1128,reversal,5.4,57.4,29.6,1.03,5.26,True
2026-07-19,386,reversal,4.26,56.9,20.8,1.02,4.67,True
2026-07-19,2595,reversal,35.7,54.2,36.9,1.02,17.2,True
2026-07-19,1658,reversal,4.85,52.1,27.2,1.01,6.83,True
2026-07-19,1199,reversal,5.03,61.5,23.7,1.01,6.57,True
2026-07-19,9988,reversal,112.6,56.0,26.9,1.0,19.66,True
2026-07-19,10,reversal,13.53,52.8,37.9,1.0,3.92,True
2026-07-19,6049,reversal,28.26,55.1,21.9,1.0,6.16,True
2026-07-19,823,reversal,39.22,65.1,29.2,0.99,3.43,True
2026-07-19,3866,reversal,4.63,59.1,16.7,0.99,6.19,True
2026-07-19,101,reversal,7.57,56.1,37.1,0.98,5.29,True
2026-07-19,9987,reversal,347.8,56.7,23.5,0.97,3.08,True
2026-07-19,6862,reversal,11.66,50.7,33.7,0.94,4.29,True
2026-07-19,6186,reversal,3.17,60.0,24.2,0.94,7.82,True
2026-07-19,2020,reversal,74.15,54.3,15.9,0.91,1.92,True
2026-07-19,3320,reversal,4.71,54.7,26.5,0.91,4.67,True
2026-07-19,1088,reversal,42.4,50.7,26.8,0.9,6.0,True
2026-07-19,1618,reversal,1.5,59.4,24.0,0.89,7.14,True
2026-07-19,135,reversal,6.81,53.5,28.8,0.89,4.61,True
2026-07-19,6936,reversal,32.2,58.4,25.2,0.88,3.54,True
2026-07-19,300,reversal,92.25,64.5,19.9,0.87,5.91,True
2026-07-19,1113,reversal,47.28,62.5,18.0,0.87,6.78,True
2026-07-19,12,reversal,27.26,56.1,34.3,0.87,6.65,True
2026-07-19,576,reversal,6.47,53.7,23.0,0.86,5.03,True
